timestamp,numSV,hDOP,vDOP,hAcc,vAcc,gSpeed,CNO_mean,CNO_std,CNO_gap,low_elev_ratio,PR_RMS,Fault_SVID_count,hard_label,soft_fault_prob,pos_error_2d,residual,scenario
113,28,0.840443190792508,1.308730170079084,2.1833813576049597,2.2773919051973484,7.975977468037019,30.366484831906927,4.87937398666845,-0.6011443193010546,0.11394169290689797,12.760307764477492,0,0,0.2950610871770256,2.430048511879697,0.9447666660645961,medium
114,31,0.8140339866461577,1.2618099907553764,1.6185643298404568,2.4135319524615406,8.528619859875382,29.75182642812141,5.766582700713844,5.9882824029695545,0.11876086269764166,13.316806901696175,1,0,0.2660243764761371,1.9258588461631403,0.9016553429396352,medium
115,29,0.8269726918207052,1.0822303975882082,1.61147730694093,2.268198383696911,7.1984475573547915,33.109457096648214,5.584075284702364,-1.4514648003847466,0.08930817192830019,11.551658321678849,1,0,0.3262376848508355,1.4728651893738949,1.1696807139525842,medium
116,27,0.98620989464194,1.205524679622835,1.6432615028132005,2.3166714303982054,8.363209250508636,30.79275631774059,5.664936634065552,5.384430470541481,0.13148490583879405,16.988940576273713,0,0,0.2601806881496956,1.2727717936934053,0.9187303361635688,medium
117,27,0.8914672604194331,1.176837521337057,2.2210122339310967,2.550343628079724,8.353925052790853,32.33968232169339,5.891630832660414,0.5037905360973562,0.10013457835841619,16.01317439753019,1,0,0.2513828512961851,2.043272353340795,0.8359410716451172,medium
118,30,0.9060794897017962,1.0547650022393216,1.625970592015263,2.3101636318046417,7.976511011971079,29.198362144299452,7.068736656333197,1.7150153944666144,0.059256060876037624,22.162298408782434,2,0,0.22355119470986862,1.5886101625408329,0.9998236704446672,medium
119,28,0.8858897970339347,1.3502621548016067,1.6333737457354507,2.804370375363469,9.095082845250086,31.827859330372767,5.169483889354407,2.171961698087565,0.08711201049459741,11.733991434986567,0,0,0.3514002205329209,1.5764375845185035,1.1505357748458274,medium
120,28,0.8034718882414218,1.2541698855052492,1.8735873457006817,2.8732701558744695,7.699690264982595,29.888147032866414,4.811137292392097,1.7135268788716906,0.11266651302340232,10.012231622565523,1,0,0.1441916416369424,1.995958089699379,0.6497335513452093,medium
121,28,0.7621132271743581,1.1209359149090106,2.0680975950501885,3.685474006007826,8.100652904998116,28.567761510684573,5.674748174127899,-2.6636868229334256,0.074113108062538,16.19855966548664,2,0,0.36182436536756624,1.8278967241367008,1.4047838925599105,medium
122,28,0.7955482566224368,1.1822920586281551,2.120689523687344,2.5895545877956407,7.1495874492595375,28.663733893373237,5.835436538786915,3.64483736133588,0.10308239297005707,18.49042958689552,0,0,0.19750838169697316,1.3675114829832928,0.6380348921315614,medium
123,30,0.9755032978938487,1.3152545147200794,2.2349913498116036,2.8621129233970577,7.245043231034472,29.387491466834,7.362528730071324,5.742042020216298,0.11280230357673654,15.667705224722635,0,0,0.16650929304345807,2.592261560935185,0.8684941031995768,medium
124,27,0.7790542593624264,1.0911201157160582,1.7068720221184692,2.317049698776771,7.123435191814568,27.883573914553992,5.4625571036895675,2.1930330072486206,0.0977846346250982,14.152798873658421,1,0,0.1270052595027845,2.061049416164829,0.6104256354422897,medium
125,27,0.96657228347154,1.2149198555346252,1.8889423846489821,2.8992417471131504,7.423551530728607,30.233260566491698,5.334503615065805,-1.1540627296295187,0.11998372842682162,12.516831454005853,1,0,0.28926794685585533,1.7144814197726888,0.9815545764363307,medium
126,28,0.9425961503417456,1.142551374203312,1.8441395139308394,3.1297723667489397,7.823021822391279,31.525946069776158,6.172040968870788,4.7099252992081295,0.08939741911068554,26.104357023894206,0,0,0.46071827150692746,1.715294248778916,1.5762062963081074,medium
127,28,0.9529471601062731,1.0899624223716013,1.9613309989487406,2.617402364224643,7.244004768542295,31.010525675847703,5.219798595053629,1.4198062938285818,0.11855696278129682,8.798409823148482,0,0,0.17013364682160503,1.2309757705380462,0.6200862574405583,medium
128,27,1.215411556853997,1.4710469320613595,1.7946708665049111,2.55515220690741,6.308502216664968,31.36367184819307,4.952995100308329,4.004953553690456,0.08106736423968955,16.756304703198758,1,0,0.23229733310326917,1.6889358874586133,1.053917219675139,medium
129,29,0.7990841093877167,1.225565502582324,1.934522775036265,2.3523969755961143,7.018587975318914,27.671602419171638,5.034130662267341,2.1927384366024256,0.08616585622107809,15.746904440519057,1,0,0.15404750841614145,1.547322797412257,0.564557324989128,medium
130,30,0.8836164266929397,1.056588256291989,1.9655649687427181,3.224930685314665,7.8354695269128944,29.78529033350771,6.496295508248002,8.084361302499387,0.056055023902363825,9.98930036443641,1,0,0.12423755415617435,1.8630581853793116,0.6020726565964672,medium
131,27,0.8715143481682547,1.0425112977539706,1.8200608783899133,2.3735416114520085,6.632915908474629,29.02479645107918,6.445949728720743,2.5080405484459147,0.0739661737118141,11.665577493944555,2,0,0.26084484796595153,1.7431375792449095,1.2105839887701408,medium
132,29,1.0535088361889435,1.0590033759892852,2.1333410523723026,2.418213212765008,6.224541369420538,29.46150480033486,5.624675160234856,1.9592698246043754,0.0939532434969211,8.608373424684972,0,0,0.28395717780852175,2.1454301522470285,1.0294723342138725,medium
133,26,0.825968997664616,1.1123283797626435,1.8090521011463458,2.629542766098874,6.857329195517448,28.733926735095345,6.074555037457935,2.129090392977824,0.10616865798703998,13.950531969334815,0,0,0.16683780815683147,1.6271492807986323,0.7684705329679457,medium
134,27,1.2313090017876194,1.1129844165331833,1.7517975000031818,2.9640277489616014,6.994725393800966,30.786039527053326,5.573777416629585,2.8710581006123195,0.11579419400477667,12.252891342536971,1,0,0.19956123278319493,1.9943557110705386,0.8165698840405688,medium
135,28,0.8808215129111963,1.1526072786345327,2.2514036067580916,2.7871507768863335,6.986662830813128,32.11424781022362,5.321866740540586,3.4580045506441737,0.12096483917743464,15.871122220142372,0,0,0.12101771468219769,1.5539184935166852,0.6387445137850033,medium
136,28,0.9913607528071622,1.0853697806090072,1.8211089857306049,3.15999593696189,7.001583178982761,30.02093208252374,5.946121654494437,-2.1624665946621073,0.11506267015473579,17.017135344851305,1,0,0.2833861337126944,1.4746866638855964,1.1697388135665316,medium
137,26,0.9054088146289319,1.2399697456217371,2.050878435835039,2.550306879406219,7.569453670719178,31.365071875104523,5.819372919355493,7.163321689624298,0.09668946319088563,10.491271078115023,0,0,0.1484663318557578,1.2949647440491685,0.8244178721103977,medium
138,28,1.019795685743633,1.4242967757546863,1.8207119821903874,2.7160924932888855,6.433304871454036,27.867482736467974,5.573570257957343,9.686719483449464,0.076813342472634,10.661794481072368,1,0,0.3112787689615947,1.4639747200901074,0.9344816579038098,medium
139,30,0.8987812141978124,1.1633230061154989,1.603655139324616,2.6675229151230146,7.309441318634895,29.562571747906357,5.405157172585214,3.4008084148297573,0.12520701251737698,19.047069084722793,1,0,0.26673598483663424,1.7314861094861183,0.9613424578219902,medium
140,28,0.7811023061652905,1.3023415586427687,1.9383993188678743,2.4315297642308216,6.377868487528704,28.692640949807508,5.273296264074623,4.497302431814232,0.032959173202693044,20.7989973177313,1,0,0.2736349456850031,1.5197094266914124,1.1936960438603892,medium
141,28,0.9108382905351657,1.2552802496853022,1.8376267401160387,3.0875281430560926,7.620256985885966,27.857098414235548,5.435770223111983,0.8333392649604603,0.10601118092344826,11.655691996764466,0,0,0.3181905575573112,1.5471324150514194,1.2078495333617756,medium
142,30,0.8581555692380337,1.0423482067972114,1.7880120547252822,2.554624686350749,5.960348965590921,30.28887528346248,5.206410556078946,3.1836895849001947,0.09476164686954455,13.856334818462754,1,0,0.181431705205464,1.2535512267226556,0.5837984584273097,medium
143,29,0.9754398437968108,1.1304570622244812,2.250778249620604,2.912597798550437,6.035540713755507,32.31335657688429,5.48323927553408,1.5417906921296434,0.06376022616274643,11.163857943243102,1,0,0.2825397659879925,1.415200138709004,1.1991125486243546,medium
144,28,1.0154088243352928,1.3142495149053592,1.6716873167636814,2.323298757439152,6.269406360162413,27.044772945031454,4.79478923925994,1.5632476780682103,0.09516189412812952,18.343734667229224,0,0,0.1304503596856378,1.2834772502182323,0.5315987935093293,medium
145,29,1.093369910315262,1.1821874568365862,1.8048714778369868,2.644307396929248,6.8621688149891655,31.726715688359764,5.499284649647842,-1.616215034933047,0.07868621134732871,13.42610787744309,0,0,0.2995765543530432,1.4851305368169967,1.0106402591177437,medium
146,29,0.7815929570491719,1.0287553381325978,2.0640094603797143,2.148557070625458,6.231861656578546,29.057618040407203,5.618984397187238,3.389168937374552,0.08564116672053136,12.450637845206339,1,0,0.16554592376176297,1.8650921491611878,0.7747762952911009,medium
147,27,0.9183481402691305,1.0916924931083232,1.869228824466022,2.229505703335345,6.17284293551366,30.518021823793852,4.901191342857646,0.0944827748625765,0.08568378630457284,14.350722527474787,0,0,0.2623942398118354,1.8394041430613572,0.9109497345674431,medium
148,28,0.7715432050716253,1.2574308165343666,1.9328672389000408,2.2790714872986184,6.1877630644804436,30.630062150484484,6.046795015601279,6.786728409344305,0.06958277493337561,12.702140318914951,0,0,0.15733844343892614,2.2202356238173175,0.5366861994664062,medium
149,28,0.842279067059323,1.2282427641016975,1.5847531294318724,2.364773305724951,6.834931440482433,32.5945069529663,7.10839075361852,6.421159562014042,0.07182902095575797,15.825998452951549,1,0,0.11757072480693864,2.141609010385114,0.5487527254101368,medium
150,31,0.7875561044377173,1.2901038369196434,2.0145300102583983,2.290982045695744,7.439488278169003,26.095446488158224,5.635362480015565,-1.0594493368831386,0.11326526893642609,12.698695534543445,0,0,0.1413131169889311,1.6880529968763052,0.48740584513998564,medium
151,28,0.9394263316536828,1.4060685598826206,1.7026903355696204,2.1890904634035153,6.404227770092136,30.42787812953158,5.8288785196772945,2.2073324377171217,0.11675971393807658,6.414255021298277,0,0,0.1588832128397049,1.2165668371261624,0.36197914129801656,medium
152,30,0.9260149514953392,1.4232400009892028,1.503280054829862,2.1617776496687005,5.790464512379322,28.88925648712112,5.40118005360106,1.0422225158772482,0.08709201396218623,15.544333250645034,0,0,0.21310313094255418,1.8263228064819128,0.6730330787758312,medium
153,27,0.977667632277115,1.163619211972272,1.4183528554238696,2.591485322808615,5.804278391268261,30.780011708071555,4.834061376798924,1.1634031231873987,0.07497158468191129,8.544774665604438,1,0,0.06597972704241006,1.4228668000920972,0.4150522776409509,medium
154,31,0.8053882741150227,1.1214694949059782,1.9424557739232098,2.3966897843189923,5.293087747850627,31.442662249614855,5.097251955905712,2.917957737722278,0.10468848173804114,13.421053180117962,1,0,0.18609452628965217,1.453323470284047,0.6705514584880391,medium
155,30,0.7492122317114163,1.671900795024053,1.9882090031425026,2.4727150010515775,5.736778098102645,32.66983726831547,4.694321294676766,0.06613350361165216,0.08748133053220516,6.906044504559417,0,0,0.23866604808199776,1.2406353128098078,0.9631251184893761,medium
156,28,0.8092329759346333,1.2336649318410473,1.6488659186060488,2.5892909185251805,6.264416501799144,28.72278064085504,4.981210695379129,2.596016682934113,0.09341488944354517,15.036305909291055,1,0,0.13086173639764034,2.0274262021914846,0.668822408755505,medium
157,30,0.8545810928561478,1.022724065573925,1.7839363255151048,2.204675674895101,5.034087085563682,29.467126564158065,5.4376493381247535,4.228418408182738,0.05498001043264418,7.14208162415704,0,0,0.1326660764336248,2.285705936847273,0.7828765222380223,medium
158,26,0.8698926278603336,1.2060856217446867,2.057955027235171,2.073291252877655,5.414243184574285,30.369333771589645,5.177404717627848,-0.9100020977252847,0.07828941198670993,8.26179548885683,2,0,0.23832786966056477,1.5810303068508358,0.930895700289114,medium
159,28,0.8251956743855083,1.048560925757616,1.565905425115763,2.4021253098088655,4.986505700837736,31.148841878723783,4.987684285794613,3.8300997236233036,0.0445820869121398,10.080168764358511,1,0,0.1264204721415323,1.3775655728932477,0.6753249840549045,medium
160,29,0.7724276905199142,1.1595650034338,1.579926012864567,2.2666651902284713,6.374166739620026,31.347900405819182,4.919454867434565,4.3210780393712085,0.10991279581769921,15.698792684531497,1,0,0.3386869214951903,2.0486880727441497,1.2527653189758252,medium
161,31,0.8326242132265025,1.14445697417236,1.5698251364567866,2.837443219952334,5.322561931719884,30.631844811564157,5.658990306442094,4.570140209399006,0.09166000234373961,13.422037391149594,0,0,0.2525291552084418,1.2332338915082057,0.8370320530441724,medium
162,26,0.8930202576126313,1.1150236455567526,1.7895484815636615,2.5500983142829257,6.7102118630268786,27.914525051028,5.056086092464778,2.3460701954240046,0.13479517936818203,8.46840266136445,1,0,0.21961292403972962,1.2225225275827154,0.9598710866065716,medium
163,28,0.7937568467140801,1.061162593479521,1.984292519656341,2.570486166934252,7.650520278490131,29.18893509259486,5.73569412094423,1.0325569181532808,0.11804469594805914,16.933514867754887,0,0,0.1610432567831957,1.460637517829107,0.7191024024135194,medium
164,28,0.8308934969851065,1.2029422963859167,1.8547748757067835,2.3132191234115127,4.725476754848804,28.88733424789103,5.854225321550927,10.0802499412302,0.12665891838163984,15.82880320781171,0,0,0.4132930004725756,1.875152538963885,1.367013403652027,medium
165,28,1.10428141539249,1.3249395029807738,1.5752550745886644,2.319500905029629,4.313937786578499,28.265050984663848,5.728850699987749,2.9963834115854886,0.11182478633194176,16.837952017252398,0,0,0.22410018601583134,1.449155685747532,0.7933138096905241,medium
166,27,0.7807587919683372,1.042019539426414,1.7851312567161537,2.25738513356993,5.424042476816697,29.726056218047578,5.42367179420774,3.55131370302455,0.07907740017528321,9.21649204890845,1,0,0.18397546083959387,2.4141930506917557,0.7876774649607982,medium
167,29,0.8563036837017525,1.160223380101371,1.733371072715626,2.4960976158056365,4.965078493970226,29.075502963018888,5.444862878315836,2.2171573538447675,0.05991894196031006,11.108191228508364,1,0,0.28643968587412194,1.58885772787902,0.9118284104551088,medium
168,28,0.8847997655183516,1.300350554346514,1.6663973935781542,2.1213287027591248,4.818182029896906,32.38567630567772,4.778469001400622,1.5992289399109558,0.08685302842323936,13.137252238282365,0,0,0.22255186290594084,1.4019550832273526,0.7073752676346244,medium
169,29,0.762919287802177,1.0863216267527258,1.6326756131280888,2.271305068470374,5.725581642443616,32.69267900824984,5.196204615307416,2.9157666291388233,0.09803497624487079,11.418403848359393,0,0,0.29651899535370596,1.98636689332223,1.225828989017214,medium
170,30,0.8035588545892545,1.0274773100051378,1.6344484587945118,2.397032102119805,5.383114902193096,32.011134439225174,5.05343579680901,-0.4107778833285818,0.11329172018739075,17.297354468175183,1,0,0.16102258008590778,1.3015141862021669,0.6982011540652862,medium
171,30,0.946863641916555,1.1205322380239837,1.8987766460449547,2.3384747570987767,6.040769369725079,29.097907725395853,6.61794825702279,1.940307555788778,0.10204643430046922,11.641826344943404,1,0,0.27405260246544366,1.690454382807018,0.8604018410571879,medium
172,26,1.0060600612579438,1.1621931059051565,1.659664836653736,2.0947378327155786,5.138289161853055,31.237477026384983,5.033000259664144,3.9120177128473124,0.07067949509463964,11.509109530036254,0,0,0.3408058587319754,1.480068358640809,1.2847993916095866,medium
173,31,0.7390190593186091,1.319989140503242,1.5063864713591797,2.1055397949686836,5.4985593331258205,30.69160383632561,5.798981134300008,4.187113309350883,0.06362403663054425,8.46928809174348,0,0,0.22121095930285264,1.4426859100872331,0.780020493435468,medium
174,28,0.8764615797665345,1.0456802880999374,1.7534286603282934,2.2205512195308157,4.177103787735474,32.13938196549126,5.548937524037266,-0.4035746952331225,0.0762607911427555,9.439125524110509,1,0,0.18007726837019117,1.2115055031572293,0.822761807811551,medium
175,27,1.0656908770840139,1.158026040544185,1.4911696038328974,2.4395912203607937,5.273776964419228,31.83468248749488,5.810104013009999,5.080561334589127,0.08404659928213615,12.76591798886825,0,0,0.12832701673819155,1.4156489798101775,0.42845818474793423,medium
176,28,0.7515867462312423,1.331210246406429,1.6080220931293814,2.34780618436519,4.849949114532577,28.0635890873474,5.1233884283036,2.43605896908071,0.05089072104613982,10.51317697579586,1,0,0.1567062360535721,1.6352806937406803,0.4149820206410214,medium
177,28,0.7640387321519453,1.264878387633362,1.5566412205879505,2.7114317446684004,6.321267851868452,30.818616262629714,4.655065149961281,1.5513004667205519,0.08349051515304041,9.641858139772728,1,0,0.11757397858471029,1.4072553993306913,0.48838888065841224,medium
178,29,0.9009390640307215,1.0706103365805972,1.7648874656506084,2.329811727626475,5.131731943247223,32.90370774909701,4.861768287481629,1.4651478558501745,0.02,9.387405277257297,0,0,0.12297613685535017,1.8591858983012106,0.5476482169079163,medium
179,30,0.7667506570736679,1.070068298357642,1.5646898705810948,2.9603206604356807,5.090183342656755,29.407287003985473,4.759842790161051,2.2033190356016665,0.1049498502752821,11.23119116395592,0,0,0.15436770607638867,2.1489686438259454,0.4770771963270322,medium
180,28,0.7373570399572296,1.10141285255108,1.808085131631426,2.2294352715941823,5.312434060246629,29.651099659907118,4.778329069698943,-0.3907674051039405,0.10807651022918113,8.222732745157522,0,0,0.13867839752025599,1.5263587693024452,0.4306874156812948,medium
181,27,0.7606187289001678,1.224382373800722,1.6552216204100714,2.578808692784483,4.644422291391427,32.73924612819061,5.314627407092486,5.085788841119891,0.07285338753080878,8.323040555279427,2,0,0.20493486442614714,1.3106460620238778,0.827416118178092,medium
182,27,0.7698845672029748,1.0859063665491435,1.8910424532809587,2.6582692343931336,5.62412898866317,31.00797752780672,6.391872022378751,4.154486623566728,0.09527204034077989,10.711628972605398,2,0,0.1505550974708318,1.2221961112921729,0.7961615995692432,medium
183,29,0.9182092387357262,1.1880061934184187,1.9131913237375573,2.5451665739799383,5.5288632542980976,29.306390431746348,6.969383223512129,0.8122116446263457,0.03259361865939149,16.598758198979525,0,0,0.1986497674278636,1.5612295934108977,0.7761237622364372,medium
184,28,0.8666556956449175,1.271733985307519,1.8399154849235915,2.8051249267239506,5.957024924396357,27.655885532734594,5.229385000591578,1.7013595229759273,0.08097144817153246,16.085869818934086,2,0,0.3069977918738309,2.125101144307197,0.9308461585440203,medium
185,28,0.9377156608314887,1.254297475097176,2.0085234533208958,2.744459698682183,5.573960256583706,31.010917306219422,6.2398274365939725,2.1717295447422633,0.10840564097783928,10.63302821490139,0,0,0.22298728344905133,1.6036474760408022,0.9910128218627257,medium
186,26,0.8822045148888191,1.0830372151109848,1.9194640166784132,2.7716671131117145,6.186286799359926,28.106537490149137,6.284957706461839,0.4523238950387576,0.10998553925664341,10.992014388122874,1,0,0.04421413159275549,1.7564301965673308,0.5652168773987759,medium
187,28,1.0267300930871064,1.0821281291790819,1.9595370083617427,2.880927070832499,5.245822415354978,28.169901887870687,5.470287025265766,3.4343184859199334,0.08579157830853436,10.819795369147226,0,0,0.15907703656569422,1.647808640482757,0.657629086746689,medium
188,29,0.9233058828593959,1.2807501800285344,1.9198676408058166,2.6026381384312125,5.695070434277854,28.298086873980235,5.255237965152168,2.667663683599528,0.10189878896793685,13.762135253081489,1,0,0.31286279819066287,2.1957822420438378,1.1737861731033334,medium
189,29,1.0341832731094103,1.4997135766472751,2.4120047681924897,2.6802892122411963,5.527759928664631,29.180552399053482,6.018626669719899,4.064995302480427,0.134465777119146,12.406726985366936,2,0,0.26451047882251355,2.226821454891107,1.0704663817784719,medium
190,27,1.1156923909212955,1.3514904911522958,1.9506198470868628,2.82612395750521,5.308695520901674,30.76817786094128,5.357433423273894,1.0608130109825238,0.10718275024805554,18.42983177046151,0,0,0.23384179623390816,1.5351637457296157,0.8118796428598329,medium
191,26,1.1924805059552885,1.6828845268452794,2.4062347183771173,2.9921778961043732,4.074875876405589,26.561556677528095,5.709868342940282,7.769508857336694,0.14254313472810481,21.863367900128193,1,0,0.28169596790943935,1.8318164307899134,1.081422517347402,medium
192,28,1.12150229188206,1.5742493693251414,2.3982967969597686,3.613839319555208,6.110291645336382,29.512129448386684,7.017280943803056,7.6165468002972485,0.14261655253752364,21.905064370180632,2,0,0.39926937037360793,2.179015001831557,1.3435710799857552,medium
193,25,1.4334958281836783,1.4728046023854207,3.097810400132466,3.5267117062818967,4.555746033439361,29.83345786428415,6.04736811907494,3.138484171271462,0.166431318014642,22.206184634372974,2,1,0.4157611808518905,6.442637800176521,1.4908323764884004,medium
194,25,1.3498006956515862,1.5789503230904551,2.5860085015484646,3.617005967308296,4.867129136940382,29.54037134094873,8.049280087780547,7.736110487289952,0.1847249499101901,27.33315959583072,2,0,0.6931905514376964,1.5651822254621321,2.2375267115650814,medium
195,21,1.3742958448871632,1.7463778326952268,2.98357493847256,4.301966593220417,5.908356746375129,25.784363176490174,6.960941504408463,11.905497523586988,0.2064621995504631,29.307308385906637,3,1,0.6498156313153599,6.865370389129254,2.2203116695059144,medium
196,22,1.6235505537583907,2.0094856703245303,3.7378950701432694,4.232360546797132,6.873477114109645,24.497724720438974,7.4154034082798645,6.67625891618543,0.23856585505309683,31.954489982468576,3,1,0.7511467887791022,7.24571391148921,2.5716994150414934,medium
197,24,1.5198878224011687,1.948233465434765,3.280884214810719,4.623240539984864,4.735440703161517,24.82571188607879,7.880424372033779,12.500909515225954,0.27138650455791136,30.01282945908842,2,1,0.8845846463435869,7.40355584135398,3.054885154402553,medium
198,23,1.4970030152275875,1.8687068969207004,3.658915341721657,4.787489317023611,4.173404162161767,27.143101750809944,7.580679783829771,14.216566139293361,0.27116217415005833,30.734335880712877,2,1,0.7266606265372862,7.619554682314097,2.458762618066263,medium
199,24,1.5939382498042645,1.9253729175608385,3.5658951814131554,5.3288290712507145,3.9762702891841215,24.839297263825244,8.143600201953664,7.679781920448622,0.2692273845737896,31.43487831034056,4,1,0.7535295914588679,7.883784870935792,2.606684609961235,medium
200,24,1.4973164568389845,2.1723923144947603,3.3935804559246048,4.956597103373069,4.3021369723878164,24.4246559958875,7.907138544280798,11.915557859260534,0.24411204267578146,30.82608769990309,3,1,0.7269620368208317,8.26462827816294,2.5544309792265802,medium
201,24,1.5854883414832128,1.987183085566756,3.560737144465877,4.6272223560455235,3.9084842818228442,23.376972703469676,7.672711477181831,12.021825127558056,0.25288142839118255,32.727369103794636,4,1,0.7889573587647378,8.642653993619012,2.5830799597256116,medium
202,22,1.8291765429345113,2.1115117738814946,3.2805833977768737,4.489630631651821,4.921342425632741,27.1046411993961,7.310338418754622,13.359075436240193,0.28242031046835686,34.23364400851993,2,1,0.8551873356513005,7.5102596070196945,2.806667660437334,medium
203,24,1.395861133674889,1.9648943909234546,3.225462498824814,4.305774790709784,5.928803979779454,27.10502625698841,7.53761336245913,7.114012753356849,0.24347483520264274,28.682765817844228,1,1,0.7267179739013082,8.502721109197404,2.340396862024627,medium
204,21,1.3949539472742198,1.6531474631847458,2.9448144907918525,4.227600574169059,4.9793026770968085,25.463016780752675,7.43902996625094,8.482275019341714,0.22880526049166924,25.67698147683682,3,1,0.7371390415396876,6.721892104315505,2.5455654014771536,medium
205,26,1.3649765628073138,1.6858601589570847,3.577713235231837,4.281978892848907,5.5596452949874084,25.164280440777514,6.881294759248125,4.264698491284545,0.1889148597287083,24.070854940407415,3,1,0.712350140070798,7.267767445553748,2.159000124162443,medium
206,24,1.2838386537028825,1.6236102215282244,3.317887108704366,3.841293693849749,4.772907387839155,25.772184119795483,6.680365436966016,3.1260846939991582,0.19987409303934223,24.507446084238058,1,0,0.777738818775797,1.9417091878246633,2.4744332231673787,medium
207,25,1.3308512925654916,1.7559896199918765,2.8601174694600666,4.1923573083715215,4.7447898673376665,28.62402418514705,7.655088722745594,12.390856663841923,0.2218330164161069,27.186808113351663,2,0,0.6325026859932222,1.2552424928068038,2.2684704204426342,medium
208,25,1.2116903629018765,1.634120068536279,3.1302130567141897,3.655560931775225,6.119105879023182,29.617422555549382,6.623551731779617,7.91811669818196,0.2030614235064567,23.154895161152478,2,0,0.5488690190600278,1.2792987861735465,1.8947855883658582,medium
209,27,1.1652053939485656,1.490159499881271,2.432632624389643,3.887439589814398,5.8976542891413715,26.227604890206834,7.565813174750699,4.666022987713306,0.13834642749676754,20.863594657516774,2,1,0.4147881787197433,6.104479484913612,1.525057124510065,medium
210,25,1.0933764177923173,1.5114806959384923,2.5322128884178583,3.6762323797777148,4.903994669675534,26.464417495946456,5.99627524301728,5.5403548444522865,0.18757116111663594,17.627656203942067,2,1,0.6050834567978879,5.909729989106882,1.8705630197763135,medium
211,25,1.2087855874634839,1.5880243067232265,2.8356770932190547,3.7035433079425983,4.934092209960758,27.160050006894707,7.321559697534429,7.998726447598736,0.16319905289165446,23.857478715744595,1,1,0.5067098813546844,6.830727742235023,1.6559220138926518,medium
212,27,1.1550180682841098,1.4603030754766488,2.8066279396599296,3.350074327484793,4.730937484563897,27.442434506802638,6.99870889559048,4.381379441653437,0.16901658551610865,22.01062013898112,1,0,0.6989861686178577,1.9520035660741173,2.210907262172775,medium
213,27,1.2942218455193157,1.6014695073213312,2.9614283478161276,4.046221248689023,5.5161771481855855,26.002073685826975,6.873574442847687,5.593719648698861,0.20153887392109307,22.357233473856088,1,0,0.7036418940948912,1.3072058333835006,2.26219460837316,medium
214,26,1.0926074498011593,1.4906952642978155,2.495577707413951,3.44519766722685,5.351624511087336,29.871021974292372,5.989090739672209,7.157538304184607,0.18028589748021798,25.457460182353493,2,0,0.43768564600439247,1.9111941747435806,1.5426699851924561,medium
215,26,1.061598008891689,1.4058310205230586,2.468418994428878,3.30570967046571,4.620034869891556,23.819213966871047,6.767088318939185,6.7102685685820145,0.14446216904322604,18.86776397458645,1,1,0.4793668888610403,5.953612948868317,1.7989725547730324,medium
216,29,1.0576546125737847,1.3603408656009963,2.1640896467404405,3.5799578525315163,5.211194171444247,29.403654737875826,6.167912814511588,10.27167040421186,0.11093047883205157,14.554139197578241,2,0,0.46701445991779467,1.7241686442954505,1.7032624910944305,medium
217,28,1.0367248178494473,1.3748462407668942,2.282563460333994,3.287369915619515,5.199359035377027,27.39227699859323,5.700929907984796,7.606647229238137,0.11141963826838874,15.829505431642655,1,1,0.4252932026677732,5.003682818648537,1.3649254815733183,medium
218,28,0.9505510125370322,1.490889731298569,2.326925860823435,3.2515235261913524,5.491699168528992,25.777391114634206,5.701758762103703,6.626976191986446,0.11140149858291809,23.819138349100008,2,0,0.25353876007960874,1.3991146033986945,1.1619302318186089,medium
219,27,0.9543641746283842,1.2695791755084134,2.127110139797282,2.914133816742589,5.169131266495521,28.29569506073885,5.958935838965433,2.541451934353235,0.16203740059134505,14.749360124092442,1,0,0.22579282971831605,1.2100878841015117,1.0158333920113543,medium
220,26,1.0636144889999712,1.2662603502237875,2.1937408704333916,3.1418137250497775,5.76540510261839,31.29666427108873,5.264924600937356,1.4685717299408503,0.0972356447385119,14.887746485235802,1,0,0.28816543791691906,1.7887145829702213,0.8989184131953789,medium
221,27,0.9953852395504275,1.2667030673544464,2.0786472779883227,2.8363419390664824,4.318848923339094,32.71420542317237,5.572328740281865,4.254803896860671,0.10905694876759643,11.163138038119534,1,0,0.20164097020260052,1.5902484272978947,1.0435710507176315,medium
222,28,0.9170661566516476,1.1330151335769247,1.6107525539727245,2.3580728522327314,5.418472242621243,30.128608600225313,5.1053844693885635,1.3611607986301832,0.0897066575340001,11.057113069197834,0,0,0.25817051041385486,2.5196009231086314,0.7795197445549866,medium
223,27,0.8769025217556533,1.0410450582765873,1.7027602568041265,2.6637306130089495,6.011109076750863,28.67340787601609,5.563840474213764,3.533233713594156,0.11580839841214742,11.797204680199357,1,0,0.16185774856330565,1.280435679070787,0.6851605460908841,medium
224,29,0.9427317194164373,1.201450605896858,2.0729266202380376,2.3259943831230525,4.61180007042994,29.704804587007096,5.84727908632847,1.1311527414983011,0.10423309814940553,13.275533093349559,1,0,0.18095838293264344,1.4968613643472701,1.0380381090572774,medium
225,29,0.7805410283990348,1.1216984210557868,1.9061232455046881,2.306983876121625,5.272616055230159,28.568991254214957,5.684232666453838,3.6169472236834608,0.09174679045187857,10.93110430462245,1,0,0.19012191465704298,1.5584938680534044,0.9825092692647959,medium
