timestamp,numSV,hDOP,vDOP,hAcc,vAcc,gSpeed,CNO_mean,CNO_std,CNO_gap,low_elev_ratio,PR_RMS,Fault_SVID_count,hard_label,soft_fault_prob,pos_error_2d,residual,scenario
347,28,0.8524107508154101,1.144163611227856,2.4671010377415943,2.988953078024983,7.818859844493625,31.59094965762575,5.137016604640349,2.8731698697948223,0.12384204932759783,11.094046598886761,1,0,0.337750076529826,1.5169989554611785,1.4171514148119733,deep
348,30,0.9008907413814043,1.1684512754400347,1.8686589804729445,2.8938176575660215,8.89601905465899,31.91071823646385,6.47757087684405,8.63565525890511,0.11852397603806414,14.25151986030336,0,0,0.21847239812975838,1.9013817350378561,0.7011656631812394,deep
349,30,0.8795052308848685,1.344050962400311,1.8297812330821484,2.6116451614199794,8.384687638814432,30.082700494652947,5.1131285140727245,5.449390772931815,0.09661743434679007,14.818919092800957,0,0,0.20222467905757402,1.5401065921952584,0.8890236075500741,deep
350,27,0.882060834306514,1.1387459301171745,2.1563317622371034,2.7108957918357635,8.903010982922742,32.5509739668703,5.165422480632415,5.200215371899689,0.056143971910675515,11.471804624247266,0,0,0.23570705597165606,1.691316440479355,0.7726717860697965,deep
351,27,1.033093980163236,1.1107898784592305,1.9543286784913985,3.6401633378614098,9.140005098865247,29.232445180870595,5.5858239655249555,6.225020165918501,0.10721214325986371,10.291151797950732,0,0,0.21003172605966255,1.4957223016578398,0.7493094902859552,deep
352,27,0.8651146369675848,1.2198893871689598,1.7631146423216326,2.9330453274039034,9.375778545235196,31.470915406805382,5.187113378101539,-0.036722788296173814,0.14079616004431725,10.64670874338366,1,0,0.15915992712746774,1.6500505912540593,0.788900801326799,deep
353,27,0.8912498017001197,1.2982083277512224,2.364805374123613,2.9592094936052478,7.945066655867543,27.263824262524253,6.320209743284923,1.741232287067727,0.1023276005788245,12.13572079096235,1,0,0.2940549932259664,1.331091752660721,1.0388897613152037,deep
354,28,1.0676169095926675,1.2808614694305231,1.8716716442739525,2.7207131515119594,9.790449281124921,29.56858340467041,5.505844631857724,7.39252771445952,0.06376598465722827,14.769673877198915,1,0,0.3427402959286502,1.2294559138108148,1.1861688669527712,deep
355,29,0.911879423600224,1.284325494405425,1.8650462337797862,2.857053530759461,8.148637093159923,30.207760149261315,5.725999236109255,0.9075468027429534,0.13712082219355917,13.033475621120067,0,0,0.2413086023111739,1.5172368090167456,0.9935864859010085,deep
356,28,1.2669820918750165,1.1175835455118284,1.9320362358304177,2.899007432375226,9.652365227399368,27.790983153622822,5.590957737032527,3.7290702535820732,0.15299339769021575,17.891177378542867,1,0,0.42327866416741444,1.214512405669556,1.4470517550901323,deep
357,26,1.2533315279236463,1.1458058320295244,1.799311116472687,2.523309032749099,8.330298118180602,28.535121681113434,5.115939214549719,3.8175025453811573,0.14770201930613316,15.230007817240903,1,0,0.39944830236395384,1.3175255757368225,1.4680744598088062,deep
358,27,1.1063015062164907,1.2613400334346194,1.8680460011639435,2.8335422802745938,8.859928865732616,28.927538356359076,5.945158400619494,4.664280317113487,0.0627783819297446,19.453098053011654,0,0,0.3059411024260003,1.9898972262642323,1.0172791870432834,deep
359,29,0.9542730770973521,1.265779500881722,2.0368551094743386,3.285768572405965,9.438051341832379,32.71938415587176,5.53465659507673,0.11867390592600824,0.12989904741905733,12.67703836935983,2,0,0.08738406056929074,1.313456723261832,0.7476448662616467,deep
360,28,0.8752692659762097,1.1406817103718032,1.8695557152475737,2.96613878697218,7.843720281578322,31.402807717624984,5.652832963977988,6.459187249909791,0.036655852108173015,16.44342076772528,0,0,0.30362735100231686,1.6220841871228309,1.2150548165627966,deep
361,28,0.9556540461125772,1.2896392055149193,1.815942526942471,2.55541647878841,7.892240276232719,32.82966535701667,5.905438959488707,2.047606645963781,0.08330599107000186,10.808258301233309,0,0,0.27668650603921874,1.4097247087465852,1.0691675929287576,deep
362,28,0.9036611219046126,1.4409375507526618,1.9824815269580727,2.8304310521612113,7.847614386466882,32.45294796100296,5.104630587927042,3.6134178030073523,0.12447065710328697,15.246347579204949,0,0,0.21049186455245414,1.7118371472308018,0.9586455351549507,deep
363,29,0.9980372502964131,1.095248184288737,1.8756631401789416,3.0798646072415194,8.982271278383267,26.840231802131168,5.730987314178307,1.6034734101666748,0.10792514058223658,12.077856806992214,0,0,0.38228276684016554,1.5688981321946756,1.4714719176971665,deep
364,28,0.9023488216904254,1.418888539159987,1.98292843311088,3.0262661839117375,8.757700554999328,30.120182208072073,5.501001244439519,0.9424046027479074,0.07798509115038373,12.166696732778641,1,0,0.2934036233982047,1.204762185036202,1.2070241750961266,deep
365,28,0.8248011799239707,1.1297484442903014,1.8649242935949735,2.333910606785422,9.138231847148113,32.427531010671125,5.06573886182035,0.31886826998563134,0.07275801494408084,12.673414012783361,0,0,0.18215639878991646,1.4911372269181336,0.6392962755213243,deep
366,28,0.9065507794673424,1.0919104567686364,2.189122661019641,2.5601354385540134,9.003018095866995,27.998583101128638,5.258906064965291,-0.9230131884558208,0.1405695525923631,13.260440295263875,0,0,0.14153965371580446,1.343645383746954,0.5596963532018715,deep
367,27,0.8636307465326198,1.190162379969083,1.9598266396981185,2.6751920939308462,7.841612285411054,28.47387307818025,5.38152514674088,-2.1068133447388946,0.08469164245940503,9.285080647103165,0,0,0.25250292977283323,2.897597597672325,0.9980058745209129,deep
368,27,0.8296871840186193,1.0032437767589377,1.551748704312773,2.5237376059176033,9.600146183951296,31.73980195890761,5.055539112054463,3.0551263099254675,0.08122590469865372,9.238074117102945,1,0,0.34784104549293626,1.5682924418707282,1.274880118383455,deep
369,29,0.7793741476212457,1.1135542863017296,1.89992120191005,2.887686584519974,8.389015128684289,31.152670516461814,4.86958649699802,1.1683650741630547,0.07157709877647314,7.620812732639115,0,0,0.24250845115152328,1.6232693885750682,0.8039097485997725,deep
370,28,0.7504259283795993,1.003270773620166,2.225824331970703,2.258570165538199,8.27561863244376,31.748685766265616,5.005509909269544,0.8751950905665489,0.07352875172067963,9.354700056972666,0,0,0.1732414354176056,1.5248265409037924,0.6691004590981705,deep
371,26,0.8243260898785204,1.057321339550967,1.657356392506852,2.4604898041091703,8.439880379217042,30.52937049252256,5.933302401463538,4.768692485312318,0.1067645834570595,11.200031248817115,1,0,0.23209111408234948,1.380979622634808,0.9504596605912323,deep
372,29,1.153823533510747,1.0670043705264767,1.6344897996417227,2.19024791200483,8.190267303221182,32.045386961975765,5.165753790885282,-1.4648126948261195,0.09525681556713998,10.436122553267518,0,0,0.3459190188691562,1.499724188623668,1.3484167211512599,deep
373,28,0.8197132504271264,1.3062665234252364,1.751233105284255,2.9651854749456565,7.869116171447729,31.321358616857342,5.384832855240799,9.444832628625859,0.10402020023721206,13.393502190515296,1,0,0.13233168799471567,1.6237739394009107,0.6337158715042795,deep
374,28,0.86953537126118,1.4593262371936593,1.9422900660631122,3.0261014130682993,8.38770467461741,26.509799881516525,4.799708622307146,0.04011146248983177,0.07220636045284573,17.79522266596331,0,0,0.1846483155349595,2.1769085519422444,1.0958765329542115,deep
375,28,0.9096443676157537,1.0594803537752686,1.7818347108748929,2.794993503492819,8.761246831132034,29.863691872614638,5.271332981906035,1.7570301534808692,0.13028771432615083,10.447133037958597,1,0,0.20188291094945404,1.730345805118414,0.6143952004485292,deep
376,29,0.8172148772511951,1.3426627218860228,1.675165594820827,2.452016010705247,8.51088261402673,30.547751052167328,5.0063772432133264,-1.049175479581212,0.09372847715951314,8.552816766897406,0,0,0.13842779968608643,1.8842816173699604,0.5218655128656545,deep
377,29,1.0557700613052088,1.128704167758781,1.9980272763540912,2.357288396906608,7.214557020315774,31.59176151272246,5.80570425978473,4.121489958859654,0.11550705630676061,19.340390936808927,0,0,0.12608718648921335,1.468455463486901,0.6294932250578836,deep
378,27,0.9243508383543213,1.1380539031424008,1.9375752197511578,2.7839090812020038,8.007780785071104,28.0577364183335,5.38750621329255,2.660351390827122,0.14123750715389485,13.307661728053223,3,0,0.45481732619395737,1.9780561518108937,1.5756532406791028,deep
379,26,0.8931149524032435,1.1437668207655016,1.7195530949086066,2.3584465668369785,9.254179574770095,31.87420750992008,6.703507303930176,-0.8918843648537877,0.0976460863820954,10.32125002162961,0,0,0.1299192338345125,2.277078239318014,0.7650888136551043,deep
380,27,0.9164297679529437,1.2479012058227101,2.249806580406906,2.5102631328995035,7.1398786429712855,28.86788080904043,4.930055431756413,6.301507917194182,0.12928850735862954,17.269322844335264,0,0,0.09997913357502232,1.385482286437814,0.6024646318806326,deep
381,30,0.9045442934396164,1.1236079677879776,1.8720097351342329,3.0478039071583787,7.853105754257817,32.273654639707274,5.129348798124815,2.313867464214631,0.11890703958535548,16.570805611713272,1,0,0.08621618348804673,1.9922460024674256,0.7350484124576012,deep
382,29,0.8575989750397581,1.2290054915533684,1.895595045190295,2.5039673367786026,9.52339894958196,30.796277325589486,5.427811377466757,3.679231342694077,0.06256394046499711,13.085533945930372,1,0,0.17066299112745714,1.3655592846946676,0.9708146449921045,deep
383,29,0.8527431705844007,1.2166440265214997,1.9604944920043357,2.5766339806827205,7.536980698297673,30.406582416950126,6.139138566512224,6.162313816624229,0.11967925298163744,11.202600543189337,0,0,0.16746381262826887,1.5404523950886218,0.7154819565152977,deep
384,27,1.0053275215460167,1.4177574908625896,2.5315790605169184,2.9450714152967143,8.176306846113963,31.69909157078361,5.962443078477797,5.310430220004868,0.1297539488477471,16.677747525054276,3,0,0.4452442386822842,1.9148145130127916,1.5668746296262464,deep
385,25,1.125332302424792,1.7459423758306272,2.49716685471584,3.703210617719679,8.516744312673142,26.02474377101904,6.484802042422754,3.2586102317329253,0.16608050832495347,19.145399900026895,1,0,0.4832460591518892,1.293465519251554,1.5532233223968848,deep
386,24,1.2899762320503632,1.738616790757435,3.192190993248774,4.345265470942622,6.630692977812122,28.71128010854904,7.110997143939661,7.56407587730623,0.23272885979213148,24.463609402110716,2,0,0.7931887783124751,1.5229237028460259,2.5448624214239493,deep
387,25,1.4637894852520603,1.980609746143665,3.5763357832943226,4.485895741842862,7.24627726184235,24.01096433272502,7.763348543101407,4.875466164295287,0.25503666941987246,29.26449699542461,3,0,0.7514816541621326,1.8187243341521384,2.4992085976905005,deep
388,25,1.7107886080277956,2.30098214517714,4.149560322140052,5.75257475328487,8.209294329479556,24.30101876706927,8.664649086405513,10.906845654238507,0.30442954183806725,39.26997515655357,4,1,0.9611584436578169,6.11389298284109,4.525479044436699,deep
389,23,1.7039245992869196,2.320182956113576,3.929555541984163,5.325780481034394,6.894100196987107,25.527179023926813,10.157067809070558,10.867079527305071,0.2898382810104676,41.84759996345956,4,1,0.9491014542702723,7.261829359003963,3.612165768606819,deep
390,20,1.8610255151040145,2.3862246399208744,4.232662235774756,6.181314824866172,7.205389772607895,23.39211148084691,10.541853206901438,16.066907623578032,0.34653622517608396,42.03300996805764,5,1,0.9539521561899411,7.229270894598917,3.515832904470905,deep
391,19,2.0120586024272336,3.0344186685706926,4.914507980716466,6.718500115905836,9.097588026560038,18.660073066330924,9.984547535035984,15.206362080002357,0.3686904172702913,49.33706469344684,4,1,0.9903604331139302,7.505692860921886,4.176668221324734,deep
392,19,2.0904143876816836,2.6796117495245033,4.916126699964476,6.623879499875514,8.048836877319118,20.87095396720749,10.747633610200305,19.43974587490891,0.39441008406289385,53.371745008485874,5,1,0.9574615211911429,7.89134468747813,5.045896534724805,deep
393,21,2.041743165098362,2.5455840436552215,4.6781097582646805,6.290938950251081,7.523384373551101,22.519029986349622,10.15329164002473,14.505949001749489,0.3593963183520891,55.77159653375105,3,1,0.9888023037997014,7.571306861453183,4.031590228407212,deep
394,20,1.8304044985700514,2.4786336017008095,4.543496913563013,5.795899479415411,7.130237213592178,19.73765107251737,9.952181132377452,14.270307903988467,0.31315220376075764,44.0396466576145,5,1,1.0,6.849120022060293,4.444414683750294,deep
395,23,1.6903097369054134,2.158787245113857,3.8956875968850513,5.6428106398379745,7.805901607890815,25.531548396964332,9.191929973937174,11.282393673686151,0.31733678456299275,43.27068074364427,4,1,0.8878609546368225,7.320554492657961,3.3893157346546112,deep
396,22,1.7518141417885322,2.4425253642927296,4.144980861814007,5.6186002402061375,6.55525724452944,21.507545813729863,8.312795045914445,11.921104692767326,0.2935678717666681,39.26439405286987,4,1,0.9180365872422621,8.754772588519328,3.567893140362797,deep
397,23,1.6908690143562226,2.1634396153393274,4.271596520648724,5.283339384928561,7.908930667343013,24.584328876111915,8.602864207261318,13.253114361974884,0.275041359949842,37.06593401057773,4,0,0.9511520756313991,1.700018338135449,3.359927337840148,deep
398,24,1.5958269603326678,1.948738923220642,3.735158173287639,5.286330780525537,8.198341987674729,25.17749965807968,8.619485226333392,3.5818971215919833,0.27559896547720175,39.59819405905725,3,0,0.8569530359210996,1.544362568366363,2.8293640376970366,deep
399,23,1.5833919643122667,1.8817444154400194,3.4483938085700587,4.823538516316746,7.76615681940404,25.57376180413454,8.608149600130256,5.548006549500766,0.19374576004049382,37.79922767676258,3,0,0.7484781888636118,1.308747446364865,2.3652050556922792,deep
400,26,1.3714279700928809,1.8676341812672919,3.4750738140119193,4.373107458452545,7.0976387599000486,26.17511136049117,6.705798196639032,8.76215240356978,0.24144144554212044,26.939601906561585,2,1,0.7134027027624336,5.502036190046041,2.345328255676466,deep
401,26,1.1614437895222114,1.593058795235257,2.828272234992012,3.6650728056929034,7.257067226610136,27.363462696634638,6.563921374343011,5.816269897289477,0.19613979961851485,23.402971312645032,0,1,0.5084530837430379,5.029961630296852,1.880796812314033,deep
402,24,1.2287064642163419,1.6121762156977317,3.159696536057027,3.8203957162723707,7.039223172622857,28.244270644132204,6.565517238175681,8.783944191408885,0.20197941942071804,26.975938006288988,2,0,0.8124626704986312,1.2529802684590259,2.5661052633145225,deep
403,27,1.2861404790166393,1.872788057381178,2.884378077516799,4.419318839987565,7.268929120026085,25.179470903644994,6.569089400057151,6.888922553009229,0.20511803479527232,23.660861461420755,2,0,0.5686768667827587,1.2429432489391492,1.9335769758282653,deep
404,26,1.3111062020143947,1.8052553305593804,3.2338590606907096,3.9370513060110977,5.824614644250192,25.98393004233061,6.577610429775058,7.1885736065072825,0.21841729307510677,25.41034425769203,2,0,0.600760014852851,1.7108181033928487,2.043511020377195,deep
405,26,1.166007549063604,1.666740467798781,3.297463548046218,3.5166622731091906,6.170029125642886,26.1207624616668,7.388836219104531,8.59709044046064,0.15189335371058493,19.447236138412975,1,0,0.539759954626979,1.2534961917758802,1.85578587451483,deep
406,28,1.2159133775241182,1.4871583554182464,2.856619938196192,3.6220075680222896,7.793911873438588,29.247755549592092,5.987570181597078,6.037553134987234,0.14966444271128782,31.765101956680034,2,1,0.38650983359706104,5.098914366091071,1.5066888320728207,deep
407,25,1.1025173763909164,1.5349922032129535,2.322989485497801,3.0827781828328447,8.021324015597502,27.984745840888735,6.452502146118055,2.3808976809143716,0.1505074163978399,18.856190719116967,1,0,0.5951365395465383,1.27834340548257,1.9825355817330435,deep
408,27,1.0667626365680298,1.4185634971882817,2.8733629166109025,3.2014600257145505,6.451508176535047,30.663860089047084,6.60854336896019,0.27651302876174366,0.1618633340543132,20.597228483295872,1,0,0.5209621846301753,1.454442083169146,1.929810193524748,deep
409,24,1.136120938311255,1.3676111192813192,2.416774732176733,3.1641823883467532,6.229551388701605,28.70985459041725,5.7807097078562135,6.689929984681649,0.171754608443072,18.439646094005447,1,0,0.5523303969914601,1.757374099541234,2.082564681752729,deep
410,27,1.1511192062735733,1.5125258322926647,2.5747375803445087,3.064087069930903,6.766687950344619,30.195241543126812,5.8491465060403875,6.189647127111593,0.11115930248104947,23.664553413224027,1,0,0.5693854600852823,1.5761006139502667,1.928038685554929,deep
411,30,1.050695717503009,1.229160157740873,2.010467015013407,2.7148601649431097,6.503939313185077,26.823855335476424,5.079085085848258,4.214403937819579,0.1349646484669108,16.838290073239474,1,0,0.28390813992649916,1.7111492767812768,1.1207854737320404,deep
412,27,0.8768109250837705,1.1680005930227373,1.9144904726314327,3.254150861800808,7.217939202324507,28.882055142644973,5.685933566089417,2.846007006636469,0.09305181984867976,11.14183577640778,0,0,0.41234165847499005,2.0644028538866253,1.5173533326593367,deep
413,27,0.8952674635217868,1.337235848792002,2.131320011050393,2.5950894935293225,6.78243440474785,30.22307587276315,5.908680649540114,3.830559358391099,0.1127336927747219,17.77817592329192,1,0,0.2030814219491248,1.5451918350942555,0.8263052508450214,deep
414,29,0.8715330518296212,1.3239515654535432,2.1893004763941564,3.2426412767564994,6.351690233564736,31.40100454285167,5.899666783169353,3.034177700473962,0.13905406113343713,15.527234755397835,1,0,0.1596663892012274,1.7785758049539782,0.849748255879466,deep
415,26,1.0113749947742958,1.2508245069400528,2.274673362891105,2.6869668928705797,6.4191856076643905,32.61643203397056,5.688689749579896,5.887740574049699,0.14859894313952343,14.086218975190292,1,0,0.44916790196973744,1.719038411030691,1.5810354457084708,deep
416,28,1.0147453375764717,1.2400743942597987,2.702084409619216,2.7591115633625676,5.252811829396383,32.09360612942576,6.327330693958968,3.5199790689026083,0.08400586610907321,15.517470282185947,0,0,0.3011381692712099,1.3526221301911332,1.233669227022167,deep
417,30,0.9854198516005406,1.222467414060205,1.888143666580205,2.6670718044899977,6.532900155663156,30.217001094765727,5.160478513225648,1.146695857560038,0.0858098632144322,12.005767405213438,2,0,0.33158694495724,2.145096113155983,1.254631060036308,deep
418,28,1.084688642255553,1.125145518622535,1.8906356108214146,3.0624802001613323,5.5790669785492195,30.26610928781145,6.711299688440952,7.313554168278133,0.06569567092073322,15.457729042708277,0,0,0.27487375975186396,1.749540905302796,0.9851566256057092,deep
419,28,0.9089952384114641,1.2200917669158207,2.124068818022097,2.8772858280731217,4.84044920056706,27.886124733681413,5.056733972125935,2.1696436913605517,0.06816919773567204,15.467467824367617,0,0,0.2705280678135146,1.5456345075427642,0.9738605889298413,deep
420,26,0.930218187280649,1.2294976390849826,1.7445626576694704,3.57122000619036,5.947563230227811,29.555092863946594,5.113290201387108,6.092462144294183,0.13412284894107135,13.482257680757971,0,0,0.23758814700760056,1.3602283450362274,1.026759783824748,deep
421,26,1.0254104887574615,1.2091717988513861,2.1809393728525404,2.76405117617942,5.485494207204165,31.403384972540877,5.821174459837623,0.9235349267963748,0.10068973857671343,22.398961306519382,1,0,0.20198947233309666,2.09057187748584,0.9597631177145998,deep
422,28,0.9032885238398355,1.1276871330487057,1.7553376085139287,2.5289557806622205,6.660696394116476,29.06951185985526,5.0579894679809865,3.4169464813894024,0.07874738842762358,16.356812855763938,1,0,0.23998625618330888,1.2920934913056956,1.142035593722615,deep
423,31,0.821204224034678,1.2780881321031816,1.727547245054433,2.4100147410939425,6.31856812561118,30.243353596842,5.00721529949817,2.4071153456778536,0.12468099747347244,19.467942743867244,0,0,0.23801424397825516,1.7050894969572519,0.8656518395450199,deep
424,26,0.8802042358153671,1.2273900255642312,1.965440338800914,2.5437032065321077,5.669113321078496,30.53540375126738,5.435896353530179,6.019963587883064,0.09809875082313943,18.143288090432165,1,0,0.1883996165791451,1.4001818602943326,0.9187699948952004,deep
425,29,0.9043081891005222,1.2163843712009135,1.9344425732581416,3.4170917034862196,5.6951570381508665,32.78104650156091,5.645697983485559,3.825344388823132,0.1016523286294106,13.233403594764821,2,0,0.3291724676813141,1.432269046618734,1.3278569001557319,deep
426,28,0.8131153964393093,1.2553617573255123,1.8677123638227648,2.582855978203677,6.355516375491623,27.377444063965534,4.987475818895078,4.234576345607153,0.034128018722258485,19.689181378777036,1,0,0.26111488110882114,1.4772578227967847,0.9842887673998679,deep
427,29,0.7987747340957849,1.1695863092882024,2.4028122529193503,2.7529276261349658,6.542860391270676,28.63553615543358,5.323372343828384,3.9377514266831817,0.09762000224471729,10.02633782782642,1,0,0.21178130807278164,1.665083116958141,0.9448290887984674,deep
428,29,0.9897950343212174,1.1759670117271477,2.4109670846982354,2.4863849545364105,6.13689182488514,29.531344308031024,5.754633072181557,2.324056860751935,0.13178565281586413,27.500434494767,1,0,0.21314148201851862,1.9478522591446952,0.7595245713398959,deep
429,28,0.9926586147627233,1.1718564608624433,2.8190885071299894,2.7914552851673173,6.205820058296189,26.607441756681627,5.847117206431358,2.037274458353533,0.19748118091233383,13.198307158386276,1,0,0.4562245132157488,1.3486695535809576,1.576965280651329,deep
430,28,0.9405608335423856,1.3151686168636347,1.8289699802964878,2.9198978065331405,6.030996317931609,29.642425854228428,5.93252051542995,2.440300247714262,0.11848030363428161,17.71458300473378,1,0,0.17257998171696362,1.391488637824192,0.8646571425083394,deep
431,30,0.8660361279984415,1.358953208041094,2.2595467356000802,3.1886508043381285,6.164152528355228,31.381417615997883,5.599967489179144,-2.1301251504735355,0.12347968327530562,11.82799904216462,0,0,0.21062758504541435,2.026741542071391,0.8552087711834145,deep
432,28,0.9280348125328899,1.2105370110634643,1.9227118535648138,3.090079307763033,5.98726936346997,30.15752188095261,5.666673728480114,4.827666785227514,0.14478852361748779,12.709154099887591,0,0,0.3787576041966637,1.8309652001781795,1.4510157932760588,deep
433,30,0.8392007580689639,1.2850792491689236,2.11133395379652,2.4234036304523148,7.0595397722825055,32.04571954081359,5.648416365235783,1.923575264667742,0.13176745770926931,19.853259540728104,1,0,0.20601384176052104,1.5449537303706136,0.8703731547065685,deep
434,29,0.8647798675772388,1.3453889855943741,2.0688032506674348,2.7591401310927384,5.015812262541906,31.36232931222914,7.4006795875147375,3.9602941530283187,0.05837541034164362,11.550866792748003,0,0,0.0972152974959726,1.3146291710473197,0.7277065705701722,deep
435,29,0.8904244963335404,1.1461690852977306,1.815264964032236,2.461935874187411,5.542446681620031,27.677222972457308,5.065824446170165,3.4221269202099136,0.08806042776266444,11.051395542342465,0,0,0.24292281463537854,1.6935578351494887,0.702021967958763,deep
436,29,1.1923814123839545,1.4785334273331243,2.009312274206627,2.6999832561844874,5.249784071585587,31.808247124353922,5.522697193090382,1.674014714887462,0.1200532793792094,11.705177686735858,0,0,0.2180257476490815,2.2419608648600597,0.7980252492709239,deep
437,27,0.833936170382658,1.1043394763615226,1.6775273531354267,2.853663193407699,5.110882660109937,29.89663299930632,5.954733303700255,0.17395960577213687,0.14492074090693075,14.618024126157081,0,0,0.19961560213834917,1.8066267684904664,0.7965455159966726,deep
438,29,0.8340348538951396,1.1278790319398326,1.8571074533738021,2.402658271377773,6.590131428422655,31.70683446257985,5.209691404296896,3.865831386673078,0.1213856553704426,12.672163400260416,1,0,0.1805648675449893,2.1241541307787974,0.671356442968325,deep
439,29,0.8658383882989207,1.1181121988820337,1.8028708999299663,2.3728299902127796,5.706070433750497,29.832836872349564,5.173083966769665,3.6204300063497903,0.10108764572528581,10.563350323955628,0,0,0.24634550320961324,1.8345930459528703,0.9770704513847777,deep
440,30,0.9127770604260156,1.2856124618838476,1.7708902933305457,2.5896477568755247,5.229247966240822,32.644336013772616,7.086663729011837,3.83972558580338,0.11123366421836653,10.004856681537259,1,0,0.2688710110691116,1.5700414576757917,1.2190351883971209,deep
441,29,0.802794038099059,1.220318049482453,1.8972229065619417,2.8377174885105534,5.545853820237997,29.248669204026417,5.729330782708843,-0.9584563397000414,0.11800598812672575,11.53917690030277,0,0,0.24924248395537077,1.714058991872896,1.1771020618197015,deep
442,28,0.9388583837517742,1.11101866851621,1.7138205228752965,2.8051708170622445,5.807428289667046,29.573871013944867,4.7522801631558265,1.0660344492044607,0.09443078500787305,8.68412248085642,0,0,0.21382525976371416,1.6710662087352952,1.0502981699805707,deep
443,29,0.784662991066925,1.3355646133013015,1.5234927883518286,2.4914977670817158,4.811329941722307,30.541027669354776,5.249333795598904,1.3534393499583601,0.07291444432274616,8.451211716517514,0,0,0.13590247782472734,1.3279391347226108,0.5371339234192066,deep
444,29,0.8420274255483373,1.0615967090804688,1.62732209471712,2.2157052158863855,4.761692517316191,30.92184640988406,5.064754781029906,5.163768883050725,0.12563043523597633,11.339226938560637,0,0,0.34207684343414146,1.6265770307459628,1.083458148877709,deep
445,29,0.8142542468932016,1.0590437629171627,1.983728575966961,2.2907712419728203,5.5024031589369935,31.019222945761925,6.032988244439148,1.8291968590075935,0.09605296352215616,11.706338776791734,1,0,0.2800347750975233,1.2096819027414996,1.0285418209991946,deep
446,29,0.9148145048469866,1.176704831781092,1.7490136474810791,2.4063149882898456,5.81886469134991,31.87149725365875,5.326229897854613,5.6152956203869495,0.06482303654465667,9.26350530197083,0,0,0.33441762795733565,1.3907652163955726,1.116467213834799,deep
447,29,0.93590153214098,1.2164464745998422,1.853709555936854,2.3570531835643296,5.07190268542215,31.531082809264653,5.351927053736296,4.548945282400629,0.11635532380759879,12.573633572659695,1,0,0.3747251294607196,1.3204883249871062,1.4550473188193396,deep
448,28,0.8324792283800094,1.10042934097228,1.6671804550358438,2.1846349097126176,6.101507565826678,30.152878001828327,5.3011182025305645,0.5861799393167066,0.1093024160805619,8.469993646251945,0,0,0.20914335179510068,1.4670391108770888,0.7756528769926876,deep
449,29,0.8050456271028257,1.2849893929974188,1.5107974146665666,2.4199549275229137,5.198438772156019,32.40014794572707,5.051869921446134,4.121806967205861,0.07138969190398285,11.471195286618478,0,0,0.28615043588612965,1.4439966383652765,0.9879678479473711,deep
450,29,0.7916480257801223,1.0694437887795396,1.5193308946931576,2.2937615016902972,5.001365948051918,29.64356489841567,5.166588435754671,5.241670052303732,0.06755918086567259,12.27791184329011,1,0,0.17527980231182042,2.280880480241044,0.7393444912133398,deep
451,30,0.9308199541306825,1.0227362881254936,1.541324858192908,3.1470431812340527,4.3930009221560455,30.087483792211174,4.858059990271316,6.167240445006087,0.0688300507714375,11.222342565765869,0,0,0.20818018740738187,2.137281468000283,0.767331410902513,deep
452,29,0.7569986244772614,1.2211117371844948,2.0768174259688794,2.2117248127217213,5.596043826162816,30.477057057065643,5.27564850017805,-0.702218473636484,0.07525370051963158,8.32506844263331,0,0,0.08643399536524109,1.4334116845318094,0.5145643970028388,deep
453,29,0.7454787948011258,1.0362682761176985,1.8471579075579645,2.5692800467722154,4.94903378834145,30.153620415539212,5.097381803620043,0.3257715991539212,0.10595145151240772,11.631903682715132,0,0,0.18247592140033142,1.3935457758232592,0.5890518266892193,deep
454,30,0.7651715370182429,1.2177906847492048,1.540156085989087,2.5592823355845438,5.702685855950019,30.85562092515931,4.523187077351124,3.0803769533974314,0.06189752644510086,7.58158773035031,0,0,0.13272269270614187,1.9303531069131603,0.7837638714473563,deep
455,27,0.7699643538807608,1.3396765596142286,1.6802825993331392,2.5594073137328692,4.650573334277809,29.472913506609686,4.897660442561833,1.5325573451854693,0.12273652442881297,10.479265169992004,1,0,0.21277733087952463,1.4489266807501104,0.999605404513608,deep
456,29,0.7898865009095475,1.041770218011122,2.0730022433679602,3.229012765946275,6.288010542770998,29.098167428576144,4.875835920315938,0.7731267757726243,0.06640127027223756,8.827793794191663,2,0,0.13888305200221684,1.6005935038752506,0.5474786078816126,deep
457,30,0.8606472416609179,1.0937312154233796,1.8984844225939321,2.1427136662142603,5.676674346095848,30.808708840240225,5.024893840667882,6.0005154955402,0.0769368227674244,16.183179659472966,0,0,0.21645110675998294,1.2257981433362448,0.8376849036345565,deep
458,30,0.8938001976086669,1.3158777128504529,1.8321341554995292,2.5612732371369384,5.543323473987914,30.90858604301894,5.182619100146954,3.1414534840152815,0.10808216727843148,14.185297742642563,0,0,0.14337892429196258,1.3946095727199452,0.6097224202083342,deep
459,29,0.9976988916453648,1.0239277781028249,2.3664934977577197,2.5216377081635666,5.390103382748039,27.375249492380803,5.686348800106614,-1.480094321823195,0.11716898986608558,16.823022904077103,2,0,0.3257699462084719,1.28073050021447,1.2170614959056512,deep
460,28,0.857212821463196,1.112265976626835,1.7415465846757257,2.658948487924275,5.595643501815963,30.716887658834967,6.146051707417992,2.5109742930672905,0.10740793496573464,8.932108955218522,1,0,0.20714227167775268,1.2961902331751889,0.704907154413308,deep
